-7,14,-3
-9,17,-3
-10,17,-3
-10,19,-4
-4,28,-2
3,35,5
19,37,43
28,43,62
-2,28,11
-18,20,25
-24,17,40
-4,19,23
8,4,9
-3,-4,-1
6,18,25
2,12,17
-4,13,14
-13,6,13
-11,4,12
3,8,13
5,8,11
3,10,10
1,9,11
1,10,12
0,10,11
1,10,11
5,6,14
4,6,15
4,2,23
-1,9,25
-8,9,31
-6,9,29
1,1,10
1,3,8
-7,13,37
-6,13,42
-4,15,33
8,17,11
11,18,11
5,14,12
-8,10,5
-8,9,1
-6,13,-1
-6,14,0
-7,15,-1
-8,15,-2
-7,17,-1
-4,19,-2
-2,27,-1
14,30,22
14,37,41
2,34,16
-6,31,-1
-1,36,13
-18,2,54
7,2,-14
-14,13,-5
-12,0,28
3,4,40
5,14,21
-11,4,12
-11,2,12
1,5,14
5,5,15
3,8,12
-1,7,13
-1,8,13
-2,8,12
-2,7,13
1,9,14
6,8,13
5,6,14
4,0,16
9,1,13
-1,7,27
-15,-2,32
-17,0,23
-18,10,34
-21,11,38
-20,14,38
-14,16,30
11,17,14
8,17,13
3,14,12
-7,10,9
-7,11,6
-6,16,-2
-7,18,-3
-7,18,-2
-8,18,-2
-8,19,-4
-3,25,-3
-2,35,1
1,38,6
21,36,42
23,39,55
-5,23,13
-14,21,29
-19,19,44
-16,15,25
5,-3,4
-5,5,13
13,15,28
12,14,21
0,17,8
-2,17,9
6,10,11
7,10,10
7,12,9
7,13,9
5,13,12
-4,12,14
-6,12,14
-10,12,15
-10,11,14
-7,9,11
-3,12,15
-3,11,19
-1,9,18
2,9,19
6,11,16
5,12,17
6,3,26
8,8,20
-4,15,21
-19,9,43
-21,9,48
-7,9,24
5,13,10
8,19,17
6,12,22
1,11,22
-4,12,2
-5,12,4
-4,13,7
-5,15,8
-5,15,7
-8,12,-2
-6,14,-3
-3,19,-8
-3,24,-8
7,37,5
16,38,18
5,32,43
-11,16,13
-13,24,13
-29,15,39
-20,17,45
-13,5,-7
-13,6,18
-6,7,22
12,14,28
3,14,21
-8,11,12
-8,9,7
-3,8,7
7,7,12
4,10,11
0,10,11
-1,10,12
-5,6,14
-5,8,15
0,11,15
7,5,14
7,3,15
9,0,15
4,7,22
-10,8,36
-8,0,25
-6,0,13
-11,12,25
-13,13,33
-10,13,41
3,15,13
1,16,12
3,13,9
1,13,9
-4,15,4
-5,14,2
-7,15,-4
-8,19,-4
-8,19,-5
-6,19,-4
-5,20,-4
2,30,1
14,37,26
16,35,41
5,38,39
-5,29,19
-8,17,37
-13,7,45
0,13,23
5,1,0
-10,6,-2
5,9,27
5,12,21
-3,13,16
-13,9,14
-11,6,13
5,7,13
0,8,12
-1,8,11
-1,9,11
-1,9,10
0,9,13
1,11,12
3,11,13
6,8,13
6,6,16
8,8,16
-5,9,31
-9,8,33
-5,1,22
-4,-2,15
-13,10,39
-13,13,40
-10,14,36
5,15,16
8,18,14
8,18,12
0,13,12
-5,9,7
-5,9,4
-7,14,-1
-9,15,-3
-10,13,-3
-9,15,-3
-8,17,-3
-3,23,-3
-1,29,0
16,36,43
11,43,40
-5,23,-12
-2,32,12
0,23,28
3,10,12
2,7,2
-17,6,11
-19,3,17
3,4,30
-2,10,14
-8,4,14
-6,3,14
2,4,13
3,4,12
0,8,11
0,9,11
-1,8,14
-1,9,15
3,12,14
7,9,10
7,6,12
10,0,16
10,5,16
-4,8,29
-9,8,34
-12,-4,17
-12,13,33
-16,13,40
-16,15,40
-11,15,31
9,17,11
10,18,10
7,17,11
-6,11,9
-8,12,4
-7,16,1
-7,19,1
-8,18,1
-10,17,0
-10,17,-1
-5,21,-3
-1,29,-1
14,37,25
24,44,55
-2,33,12
-13,24,-1
-16,26,16
-21,4,65
-11,9,56
14,-6,2
-17,16,4
-13,22,13
18,10,30
10,14,17
-9,11,9
-2,7,13
2,8,15
8,8,13
6,8,12
3,11,14
2,10,11
0,9,12
-2,8,12
-3,8,12
-2,9,12
-1,9,14
-3,9,17
-2,8,18
1,5,15
7,6,14
1,12,26
3,3,26
2,-2,22
-9,5,24
-14,11,28
-20,10,39
-4,12,20
8,14,11
9,14,14
-1,15,14
-6,12,14
-7,13,10
-6,15,5
-5,15,5
-3,18,6
-2,19,4
-2,17,3
-1,18,4
-1,19,4
0,19,4
0,19,6
-2,19,16
-1,20,19
2,20,22
-1,24,32
0,23,42
0,13,19
-10,4,0
-10,6,-3
-7,7,6
-5,9,13
0,10,25
-4,10,17
-3,12,14
0,11,15
0,10,16
-4,8,16
-5,8,16
-6,10,16
-5,11,16
-4,12,16
0,7,13
5,4,13
1,9,19
-2,8,16
-7,9,18
-6,9,15
-5,10,15
-3,11,15
-2,11,15
-1,10,16
-3,9,16
-4,9,17
-4,12,17
-5,10,17
-5,9,16
-5,9,16
-4,10,16
-4,10,16
-4,9,16
-4,10,16
-4,10,16
-4,10,16
-4,10,16
-4,10,16
-4,10,16
-4,10,
