1434,-17,-15,-4
1435,-18,-13,-6
1436,-17,-14,-6
1437,-17,-17,-7
1438,-17,-17,-8
1439,-17,-18,-10
1440,-17,-16,-11
1441,-14,-16,-12
1442,-14,-16,-13
1443,-13,-15,-14
1444,-14,-15,-16
1445,-13,-15,-19
1446,-13,-18,-19
1447,-12,-16,-20
1448,-13,-13,-27
1449,-15,-13,-29
1450,-11,-15,-28
1451,-10,-14,-30
1452,-10,-16,-28
1453,-10,-17,-27
1454,-2,-12,-26
1455,-4,-17,-22
1456,-2,-17,-21
1457,4,-13,-23
1458,5,-12,-23
1459,7,-18,-16
1460,7,-27,-10
1461,7,-22,-15
1462,9,-17,-15
1463,9,-17,-14
1464,8,-17,-12
1465,9,-11,-14
1466,9,-11,-13
1467,9,-10,-11
1468,11,-6,-9
1469,10,-4,-10
1470,8,-1,-7
1471,9,-4,-1
1472,13,-2,1
1473,18,2,1
1474,18,3,3
1475,17,4,10
1476,18,7,9
1477,17,10,9
1478,15,12,7
1479,14,13,7
1480,10,16,8
1481,8,17,8
1482,7,15,8
1483,6,16,7
1484,3,22,0
1485,6,30,-2
1486,-1,29,-11
1487,-2,30,-11
1488,-6,27,-12
1489,-6,26,-12
1490,-2,27,-8
1491,2,27,-9
1492,-2,31,-18
1493,-3,33,-21
1494,-3,38,-18
1495,-1,37,-17
1496,-5,34,-14
1497,-8,38,-18
1498,-10,37,-19
1499,-15,37,-23
1500,-19,36,-22
1501,-19,35,-24
1502,-15,35,-23
1503,-14,36,-23
1504,-11,39,-28
1505,-9,39,-28
1506,-6,37,-28
1507,-3,37,-26
1508,3,38,-21
1509,4,40,-20
1510,3,39,-22
1511,6,42,-17
1512,7,44,-17
1513,5,42,-13
1514,5,41,-13
1515,5,37,-10
1516,8,39,-6
1517,9,39,-3
1518,7,29,2
1519,7,28,3
1520,7,29,8
1521,7,26,8
1522,6,16,13
1523,1,15,11
1524,-3,9,12
1525,-5,9,12
1526,-9,4,9
1527,-20,4,5
1528,-22,2,4
1529,-28,2,0
1530,-28,2,-1
1531,-38,3,-5
1532,-49,-2,-9
1533,-50,-7,-7
1534,-47,-8,-8
1535,-46,-8,-10
1536,-57,-11,-21
1537,-67,-13,-33
1538,-69,-14,-37
1539,-76,-20,-57
1540,-81,-20,-66
1541,-49,-7,-114
1542,8,0,-127
1543,108,30,-127
1544,122,57,-86
1545,49,-11,-42
1546,18,-23,-51
1547,76,23,-11
1548,55,20,-12
1549,39,15,-17
1550,21,12,-15
1551,22,13,-11
1552,17,14,-9
1553,16,7,-10
1554,20,8,-7
1555,26,11,-5
1556,24,11,-8
1557,22,12,-6
1558,22,13,-6
1559,21,14,-6
1560,21,15,-6
1561,18,15,-7
1562,16,18,-8
1563,14,19,-6
1564,9,17,-6
1565,7,16,-5
1566,5,16,-2
1567,9,19,3
1568,10,18,3
1569,11,19,3
1570,13,20,2
1571,20,25,2
1572,24,27,1
1573,14,25,-2
1574,12,25,-1
1575,15,30,-1
1576,20,34,-1
1577,28,31,-3
1578,34,28,0
1579,40,37,-1
1580,45,62,-13
1581,36,55,-15
1582,29,42,-16
1583,14,34,-17
1584,10,30,-19
1585,-13,11,-28
1586,-22,4,-28
1587,-28,-5,-28
1588,-35,-9,-26
1589,-44,-10,-26
1590,-47,-10,-27
1591,-52,-12,-30
1592,-53,-13,-29
1593,-55,-15,-28
1594,-54,-2,-24
1595,-53,1,-23
1596,-54,-1,-22
1597,-54,-4,-24
1598,-55,-4,-33
1599,-59,-6,-39
1600,-59,-6,-41
1601,-54,-10,-49
1602,-46,-8,-53
1603,47,-1,-58
1604,94,21,4
1605,49,62,-12
1606,63,69,1
1607,73,58,10
1608,63,39,25
1609,33,36,17
1610,32,37,17
1611,26,34,16
1612,23,31,15
1613,8,19,8
1614,1,18,4
1615,-6,13,-2
1616,-13,9,-5
1617,-20,4,-10
1618,-25,-2,-13
1619,-28,-3,-15
1620,-37,-5,-21
1621,-53,-9,-27
1622,-59,-11,-31
1623,-64,-14,-32
1624,-73,-14,-35
1625,-69,-7,-34
1626,-65,-5,-33
1627,-59,0,-34
1628,-58,0,-35
1629,-34,-1,-54
1630,-12,2,-44
1631,31,10,-23
1632,42,13,-14
1633,56,24,-3
1634,63,33,11
1635,64,33,15
1636,1,39,82
1637,41,31,28
1638,41,35,22
1639,32,33,16
1640,27,31,14
1641,21,23,13
1642,18,20,11
1643,13,16,8
1644,5,13,2
1645,4,12,1
1646,-4,15,-6
1647,-5,12,-7
1648,-14,5,-10
1649,-30,4,-16
1650,-35,2,-18
1651,-57,-13,-25
1652,-69,-19,-28
1653,-97,-20,-38
1654,-85,-15,-33
1655,-72,-8,-28
1656,-51,-1,-24
1657,-48,-1,-24
1658,-48,5,-27
1659,-41,-2,-35
1660,-13,-3,-32
1661,-9,0,-33
1662,17,12,-24
1663,33,25,-8
1664,63,32,23
1665,54,37,40
1666,56,37,43
1667,51,28,47
1668,46,26,46
1669,28,22,34
1670,18,22,24
1671,18,19,21
1672,17,18,19
1673,11,17,12
1674,11,17,9
1675,-1,15,-2
1676,-12,12,-8
1677,-13,11,-8
1678,-13,9,-7
1679,-14,9,-7
1680,-43,-7,-13
1681,-52,-12,-15
1682,-80,-26,-19
1683,-85,-27,-19
1684,-83,-23,-16
1685,-57,-8,-8
1686,-53,-6,-7
1687,-48,-1,-8
1688,-49,0,-10
1689,-44,3,-13
1690,-31,-3,-17
1691,-25,-2,-20
1692,-12,3,-23
1693,-6,4,-23
1694,21,16,-12
1695,53,25,14
1696,61,33,29
1697,72,42,48
1698,70,40,51
1699,51,34,40
1700,40,30,33
1701,24,25,17
1702,20,19,10
1703,18,19,8
1704,7,16,-1
1705,4,15,-3
1706,-9,12,-9
1707,-18,7,-12
1708,-21,6,-12
1709,-28,0,-12
1710,-33,-3,-14
1711,-64,-17,-23
1712,-83,-17,-28
1713,-87,-17,-29
1714,-83,-11,-27
1715,-73,-8,-24
1716,-57,-3,-21
1717,-46,0,-21
1718,-42,0,-19
1719,-32,2,-22
1720,-28,1,-22
1721,6,7,-9
1722,24,23,2
1723,30,26,7
1724,40,31,24
1725,43,37,31
1726,66,47,56
1727,51,44,45
1728,41,40,38
1729,15,29,19
1730,6,18,10
1731,-1,10,5
1732,-16,2,1
1733,-30,-7,-4
1734,-37,-14,-5
1735,-51,-20,-2
1736,-44,-13,5
1737,-40,-9,7
1738,-42,6,3
1739,-41,15,2
1740,-27,23,6
1741,-17,24,8
1742,-1,15,26
1743,-8,25,16
1744,-11,26,14
1745,-12,27,10
1746,-11,27,10
1747,-12,24,7
1748,-12,19,3
1749,-10,25,4
1750,5,26,14
1751,7,24,23
1752,7,18,28
1753,-4,29,12
1754,-7,35,3
1755,-29,51,-38
1756,-50,54,-61
1757,-27,27,-27
1758,30,26,50
1759,40,32,69
1760,45,36,90
1761,41,31,84
1762,-56,23,-72
1763,-83,33,-98
1764,-81,34,-97
1765,-36,25,-57
1766,-13,25,-28
1767,55,27,101
1768,41,12,113
1769,31,6,95
1770,-7,0,-4
1771,-67,47,-107
1772,-63,43,-95
1773,-23,35,-42
1774,36,26,66
1775,38,23,93
1776,23,-2,112
1777,-3,-17,48
1778,-29,30,-64
1779,-48,46,-83
1780,-49,46,-81
1781,-27,38,-38
1782,-8,21,-11
1783,21,41,34
1784,14,38,36
1785,8,37,30
1786,-8,31,6
1787,-25,35,-25
1788,-40,45,-38
1789,-34,43,-34
1790,3,29,-23
1791,9,21,-17
1792,23,-9,16
1793,23,18,23
1794,18,13,16
1795,25,-4,31
1796,33,-4,41
1797,23,-11,33
1798,-12,17,-11
1799,-19,33,-23
1800,-24,64,-39
1801,-18,61,-37
1802,-4,22,-30
1803,50,-34,46
1804,38,-67,61
1805,35,-57,53
1806,2,9,-8
1807,-14,32,-28
1808,-49,71,-74
1809,-12,19,-50
1810,6,-1,-34
1811,60,-41,12
1812,77,-85,64
1813,31,-92,51
1814,-1,-38,-8
1815,-6,-9,-23
1816,5,38,-34
1817,11,53,-33
1818,57,36,-12
1819,62,13,-20
1820,39,-20,-14
1821,-23,-71,-6
1822,-48,-87,-1
1823,-106,-94,3
1824,-80,-40,-31
1825,-58,-21,-37
1826,19,3,-24
1827,47,7,-23
1828,120,17,-9
1829,35,13,-26
1830,16,2,-30
1831,-69,-45,-31
1832,-105,-59,-29
1833,-127,-86,-17
1834,-49,-38,-30
1835,-18,-20,-34
1836,109,-9,-8
1837,126,-9,15
1838,68,25,-22
1839,-87,-48,-34
1840,-113,-66,-34
1841,-127,-90,-22
1842,-125,-75,-28
1843,29,-3,-40
1844,125,5,12
1845,80,21,-16
1846,-90,-53,-34
1847,-114,-78,-32
1848,-127,-94,-26
1849,20,-3,-53
1850,118,6,-1
1851,118,31,3
1852,64,22,-20
1853,-102,-72,-27
1854,-122,-78,-31
1855,12,1,-50
1856,124,12,20
1857,127,23,16
1858,-17,-16,-38
1859,-69,-56,-29
1860,-123,-80,-24
1861,58,37,-37
1862,119,17,3
1863,13,-32,-23
1864,-50,-69,-21
1865,-112,-104,-17
1866,34,50,-48
1867,91,70,-28
1868,98,53,-18
1869,49,17,-26
1870,-102,-126,3
1871,-23,-20,-39
1872,26,39,-43
1873,114,81,-12
1874,98,66,-18
1875,-66,-95,-13
1876,-98,-126,0
1877,-1,12,-41
1878,49,61,-37
1879,104,66,-14
1880,-60,-76,-24
1881,-98,-111,-15
1882,-102,-115,-13
1883,-63,-75,-28
1884,91,48,-25
1885,101,54,-15
1886,-66,-73,-27
1887,-98,-106,-17
1888,-108,-114,-19
1889,-79,-85,-31
1890,91,59,-20
1891,80,34,-14
1892,33,6,-24
1893,-92,-94,-10
1894,-107,-108,-8
1895,-45,-38,-27
1896,108,39,-4
1897,84,25,-15
1898,-61,-78,-23
1899,-101,-112,-12
1900,-114,-118,-15
1901,72,80,-47
1902,110,77,-24
1903,73,12,-19
1904,-27,-72,-18
1905,-93,-125,8
1906,30,55,-39
1907,64,76,-31
1908,68,32,-22
1909,27,-6,-31
1910,-81,-117,3
1911,-50,-52,-28
1912,27,66,-54
1913,110,49,-9
1914,83,25,-17
1915,-64,-97,-6
1916,-68,-93,-12
1917,-32,-40,-30
1918,93,79,-25
1919,114,68,-11
1920,34,7,-37
1921,-105,-123,8
1922,-90,-114,-3
1923,12,30,-47
1924,57,63,-38
1925,115,47,-7
1926,3,-35,-33
1927,-75,-112,-7
1928,-89,-123,2
1929,-46,-51,-30
1930,63,70,-36
1931,81,67,-24
1932,27,22,-28
1933,-37,-86,7
1934,-40,-91,8
1935,-17,-51,-10
1936,3,-29,-13
1937,3,1,-11
1938,-12,-15,-3
1939,-7,-14,-5
1940,-14,-2,-22
1941,-9,-1,-15
1942,2,-9,-1
1943,-19,-34,8
1944,-5,-21,10
1945,1,-7,-5
1946,-5,-5,-9
1947,5,-20,7
1948,-15,-39,11
1949,-1,-23,9
1950,-1,-3,-6
1951,-12,-11,-10
1952,-1,-18,0
1953,-18,-35,9
1954,6,-3,7
1955,-2,6,-10
1956,-2,1,-4
1957,-9,-26,0
1958,-6,-27,17
1959,-20,-27,9
1960,14,17,1
1961,8,12,-5
1962,1,-18,18
1963,-10,-25,10
1964,-18,-23,10
1965,17,29,10
1966,21,27,7
1967,9,5,16
1968,0,-3,9
1969,-1,-1,11
1970,1,23,3
1971,30,41,9
1972,16,21,10
1973,4,-2,12
1974,1,-2,14
1975,2,16,5
1976,20,36,10
1977,10,24,-1
1978,14,12,14
1979,-4,-8,9
1980,0,-2,14
1981,8,9,19
1982,6,9,13
1983,-2,-3,24
1984,-5,-2,18
1985,-10,10,-4
1986,-5,17,-4
1987,-1,26,-4
1988,29,24,1
1989,25,23,4
1990,-11,9,10
1991,-23,-3,11
1992,-20,-8,14
1993,2,24,13
1994,15,35,18
1995,15,35,18
1996,11,24,4
1997,-24,8,5
1998,-5,14,12
1999,-3,16,7
2000,24,33,18
2001,11,23,6
2002,-1,19,7
2003,-8,18,1
2004,-18,12,-5
2005,-2,22,-8
2006,17,37,-6
2007,25,50,-1
2008,18,40,-13
2009,7,35,-15
2010,2,31,-13
2011,-9,25,-16
2012,-15,28,-19
2013,-12,32,-22
2014,-8,42,-33
2015,5,46,-32
2016,34,56,-19
2017,49,62,-10
2018,40,52,-6
2019,28,39,-7
2020,17,32,-2
2021,5,25,-3
2022,-8,16,-5
2023,-19,9,-8
2024,-34,10,-15
2025,-37,14,-23
2026,-34,15,-28
2027,-32,19,-38
2028,-28,21,-39
2029,-11,30,-41
2030,-8,35,-37
2031,2,41,-32
2032,20,51,-27
2033,35,67,-27
2034,28,75,-30
2035,11,68,-21
2036,12,56,-17
2037,9,44,-12
2038,0,38,-17
2039,-13,41,-18
2040,-8,38,-14
2041,-7,24,-5
2042,-13,18,-2
2043,-15,13,2
2044,-19,13,1
2045,-27,7,0
2046,-27,7,-4
2047,-23,9,-4
2048,-24,6,-3
2049,-17,4,-2
2050,-15,-16,4
2051,-17,-21,4
2052,-12,-5,2
2053,-9,-3,1
2054,-11,-3,2
2055,-10,-10,3
2056,-11,-12,2
2057,-21,-12,-6
2058,-28,-23,-1
2059,-35,-21,-6
2060,-27,-15,-1
2061,-22,-18,11
2062,-42,-30,13
2063,-30,-14,1
2064,-11,4,4
2065,14,7,30
2066,13,9,30
2067,6,15,7
2068,10,20,-1
2069,22,18,9
2070,23,18,5
2071,26,23,-3
2072,28,25,-9
2073,33,28,-14
2074,31,37,-21
2075,21,42,-33
2076,21,37,-34
2077,29,42,-28
2078,24,34,-25
2079,18,33,-23
2080,4,43,-28
2081,2,44,-26
2082,-1,41,-25
2083,-4,44,-26
2084,-8,35,-26
2085,-7,32,-23
2086,-5,27,-18
2087,-7,24,-18
2088,-9,13,-12
2089,-8,11,-10
2090,-14,6,-12
2091,-18,0,-16
2092,-31,-6,-24
2093,-32,-13,-17
2094,-25,-16,-11
2095,-28,-10,-16
2096,-26,-10,-17
2097,-25,-25,-8
2098,-26,-33,-8
2099,-28,-30,-16
2100,-28,-32,-13
2101,-21,-35,-4
2102,-21,-33,-5
2103,-21,-26,-9
2104,-19,-19,-12
2105,-20,-11,-10
2106,-16,0,-7
2107,-15,7,-8
2108,-14,13,-11
2109,-1,30,-5
2110,13,30,12
2111,15,24,18
2112,14,36,8
2113,11,44,3
2114,5,34,3
2115,-11,20,-2
2116,-37,19,-20
2117,-35,27,-28
2118,-14,42,-34
2119,-2,58,-40
2120,-1,62,-35
2121,-2,52,-16
2122,0,43,-14
2123,1,35,-3
2124,-1,25,1
2125,-15,17,-9
2126,-15,30,-15
2127,-1,32,-9
2128,-3,28,-11
2129,-1,29,-19
2130,-2,28,-22
2131,-4,31,-24
2132,-3,35,-25
2133,-6,34,-27
2134,-3,37,-29
2135,-4,37,-32
2136,-6,32,-39
2137,-4,36,-36
2138,-5,35,-31
2139,-6,34,-24
2140,2,39,-15
2141,-1,37,-17
2142,-4,41,-13
2143,-13,25,-10
2144,-7,14,1
2145,-2,18,7
2146,-5,31,-2
2147,-1,36,-6
2148,0,32,-12
2149,1,38,-10
2150,-5,30,-19
2151,-3,43,-29
2152,-2,57,-36
2153,-13,34,-39
2154,-7,34,-28
2155,-5,31,-6
2156,-10,20,2
2157,-6,27,-2
2158,8,41,-5
2159,7,40,-12
2160,3,37,-14
2161,-6,32,-11
2162,-8,30,-10
2163,-4,34,-13
2164,-3,35,-15
2165,0,36,-14
2166,-1,38,-17
2167,-1,39,-18
2168,-1,37,-18
2169,-1,36,-17
2170,-3,33,-14
2171,-3,34,-13
2172,-2,36,-16
2173,-1,36,-17
2174,-2,35,-17
2175,-3,35,-16
2176,-3,34,-15
2177,-2,34,-13
2178,-1,35,-12
2179,1,37,-12
2180,-2,37,-15
2181,1,41,-14
2182,4,44,-12
2183,4,41,-13
2184,1,36,-10
2185,0,32,-6
2186,-6,15,4
2187,-9,4,14
2188,1,3,22
2189,3,15,16
2190,4,23,10
2191,1,19,13
2192,-2,12,10
2193,-2,12,12
2194,-5,16,2
2195,9,33,-10
2196,5,43,-16
2197,4,52,-23
2198,-2,38,-22
2199,-2,35,-13
2200,0,37,-10
2201,1,40,-14
2202,3,44,-14
2203,0,37,-12
2204,-6,32,-11
2205,-7,21,-1
2206,-2,18,7
2207,1,16,12
2208,5,17,15
2209,5,20,14
2210,2,23,11
2211,1,24,9
2212,-4,27,5
2213,-8,22,0
2214,-1,32,-4
2215,2,44,-9
2216,1,47,-15
2217,-1,38,-14
2218,0,33,-6
2219,2,32,3
2220,6,31,11
2221,15,34,26
2222,11,29,18
2223,-4,33,-17
2224,-19,35,-47
2225,-24,41,-65
2226,-15,31,-44
2227,16,31,5
2228,24,28,36
2229,17,16,60
2230,16,19,49
2231,7,27,8
2232,-9,32,-28
2233,-27,34,-48
2234,-22,39,-43
2235,-10,33,-29
2236,3,24,-1
2237,8,22,9
2238,1,10,29
2239,-8,4,34
2240,-14,-3,26
2241,-10,-1,21
2242,-12,6,14
2243,-15,2,16
2244,-8,6,9
2245,4,16,9
2246,5,21,10
2247,10,23,10
2248,3,1,21
2249,-8,-4,22
2250,-19,-10,23
2251,-27,-8,6
2252,-8,16,1
2253,6,34,-3
2254,5,23,6
2255,2,13,10
2256,2,16,6
2257,5,10,16
2258,-17,-13,27
2259,-14,-7,17
2260,2,20,17
2261,5,26,6
2262,7,27,2
2263,0,19,9
2264,-19,-15,29
2265,-10,-5,19
2266,1,28,7
2267,9,33,3
2268,9,23,5
2269,1,17,10
2270,-13,-9,22
2271,-1,0,22
2272,-1,16,9
2273,13,32,5
2274,16,25,3
2275,11,23,6
2276,-4,8,12
2277,3,13,11
2278,3,18,3
2279,22,39,3
2280,22,27,2
2281,19,17,15
2282,9,4,22
2283,1,9,15
2284,4,22,8
2285,9,28,10
2286,0,22,12
2287,-10,22,7
2288,-9,31,2
2289,2,34,6
2290,-3,33,3
2291,-6,28,1
2292,-3,23,7
2293,-8,21,11
2294,-13,24,4
2295,-9,26,3
2296,0,25,7
2297,-6,24,0
2298,-6,29,-2
2299,2,32,-7
2300,6,32,-10
2301,3,34,-15
2302,4,35,-18
2303,7,39,-19
2304,7,39,-21
2305,2,39,-22
2306,2,39,-23
2307,2,34,-18
2308,1,33,-18
2309,6,36,-10
2310,24,47,-20
2311,2,45,-36
2312,-4,39,-31
2313,0,32,-15
2314,7,27,-9
2315,6,27,-6
2316,10,26,1
2317,13,27,1
2318,6,28,-5
2319,6,27,-6
2320,11,26,-4
2321,11,27,-6
2322,9,30,-10
2323,10,30,-10
2324,11,29,-9
2325,10,28,-8
2326,8,28,-7
2327,6,28,-7
2328,8,28,-7
2329,10,29,-7
2330,9,29,-9
2331,9,28,-8
2332,9,29,-8
2333,9,28,-7
2334,8,28,-7
2335,9,28,-7
2336,9,28,-7
2337,9,27,-7
2338,10,27,-7
2339,10,27,-7
2340,9,27,-7
2341,9,28,-7
2342,9,28,-8
2343,10,28,-8
2344,9,28,-8
2345,9,28,-8
